Project Name,Package Name,Type Name,LCOM1,LCOM2,LCOM3,LCOM4,LCOM5,YALCOM
java,org.apache.commons.collections4.bloomfilter,Indices,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.bloomfilter,BitMapExtractor,42.0,39.0,8.0,3.0,0.7777777777777778,-1.0
java,org.apache.commons.collections4.bloomfilter,Bits,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.bloomfilter,BitMaps,45.0,0.0,10.0,4.0,0.8888888888888888,0.3
java,org.apache.commons.collections4.bloomfilter,CellExtractor,26.0,7.0,4.0,3.0,0.5555555555555556,-1.0
java,org.apache.commons.collections4.bloomfilter,CellPredicate,0.0,0.0,1.0,1.0,0.0,-1.0
java,org.apache.commons.collections4.bloomfilter,CounterCell,0.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.bloomfilter,CountingLongPredicate,0.0,0.0,1.0,1.0,0.16666666666666674,0.0
java,org.apache.commons.collections4.bloomfilter,LongBiPredicate,0.0,0.0,1.0,1.0,0.0,-1.0
java,org.apache.commons.collections4.bloomfilter,SimpleBloomFilter,80.0,24.0,5.0,4.0,0.6041666666666667,0.23529411764705882
java,org.apache.commons.collections4.bloomfilter,CountingPredicate,0.0,0.0,1.0,1.0,0.16666666666666674,0.0
java,org.apache.commons.collections4.bloomfilter,BloomFilterExtractor,28.0,0.0,8.0,2.0,0.0,-1.0
java,org.apache.commons.collections4.bloomfilter,IndexUtils,1.0,0.0,2.0,2.0,1.0,1.0
java,org.apache.commons.collections4.bloomfilter,LayeredBloomFilter,485.0,375.0,12.0,6.0,0.8774509803921569,0.17142857142857143
java,org.apache.commons.collections4.bloomfilter,Finder,1.0,0.0,1.0,1.0,0.625,0.0
java,org.apache.commons.collections4.bloomfilter,ArrayCountingBloomFilter,119.0,48.0,7.0,5.0,0.7192982456140351,0.25
java,org.apache.commons.collections4.bloomfilter,CountingBloomFilter,153.0,0.0,18.0,15.0,0.0,-1.0
java,org.apache.commons.collections4.bloomfilter,SetOperations,66.0,0.0,12.0,3.0,0.0,0.25
java,org.apache.commons.collections4.bloomfilter,BloomFilter,170.0,169.0,18.0,7.0,0.9444444444444444,-1.0
java,org.apache.commons.collections4.bloomfilter,Shape,98.0,0.0,6.0,2.0,0.6875,0.09523809523809523
java,org.apache.commons.collections4.bloomfilter,LayerManager,336.0,266.0,13.0,13.0,0.8973214285714286,0.41379310344827586
java,org.apache.commons.collections4.bloomfilter,Builder,4.0,0.0,1.0,1.0,0.5833333333333334,0.0
java,org.apache.commons.collections4.bloomfilter,Cleanup,10.0,0.0,5.0,5.0,0.0,1.0
java,org.apache.commons.collections4.bloomfilter,ExtendCheck,14.0,13.0,5.0,5.0,0.8,0.8333333333333334
java,org.apache.commons.collections4.bloomfilter,Hasher,0.0,0.0,1.0,1.0,0.0,-1.0
java,org.apache.commons.collections4.bloomfilter,EnhancedDoubleHasher,14.0,0.0,3.0,2.0,0.42857142857142855,0.25
java,org.apache.commons.collections4.bloomfilter,SparseBloomFilter,81.0,9.0,6.0,6.0,0.5,0.2777777777777778
java,org.apache.commons.collections4.splitmap,TransformedSplitMap,47.0,39.0,7.0,4.0,0.8666666666666666,0.2727272727272727
java,org.apache.commons.collections4.splitmap,AbstractIterableGetMapDecorator,119.0,118.0,15.0,3.0,0.9333333333333333,0.1875
java,org.apache.commons.collections4.queue,AbstractQueueDecorator,28.0,0.0,8.0,3.0,1.1428571428571428,0.375
java,org.apache.commons.collections4.queue,TransformedQueue,36.0,0.0,9.0,4.0,1.125,0.2222222222222222
java,org.apache.commons.collections4.queue,CircularFifoQueue,172.0,68.0,9.0,4.0,0.7632850241545894,0.16666666666666666
java,org.apache.commons.collections4.queue,PredicatedQueue,28.0,0.0,8.0,3.0,1.1428571428571428,0.25
java,org.apache.commons.collections4.queue,SynchronizedQueue,55.0,0.0,11.0,11.0,1.1,0.36363636363636365
java,org.apache.commons.collections4.queue,UnmodifiableQueue,105.0,0.0,15.0,15.0,1.0714285714285714,1.0
java,org.apache.commons.collections4.iterators,UnmodifiableListIterator,30.0,0.0,4.0,4.0,0.2727272727272727,0.3333333333333333
java,org.apache.commons.collections4.iterators,FilterListIterator,159.0,108.0,5.0,5.0,0.8214285714285715,0.23809523809523808
java,org.apache.commons.collections4.iterators,IteratorIterable,0.0,0.0,1.0,1.0,0.4166666666666667,0.0
java,org.apache.commons.collections4.iterators,EmptyIterator,3.0,0.0,3.0,3.0,1.0,1.0
java,org.apache.commons.collections4.iterators,AbstractMapIteratorDecorator,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.iterators,AbstractListIteratorDecorator,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.iterators,ListIteratorWrapper,0.0,0.0,1.0,1.0,0.6428571428571429,0.0
java,org.apache.commons.collections4.iterators,AbstractEmptyIterator,55.0,0.0,11.0,11.0,0.0,1.0
java,org.apache.commons.collections4.iterators,SingletonListIterator,19.0,0.0,2.0,2.0,0.55,0.18181818181818182
java,org.apache.commons.collections4.iterators,IteratorOperations,10.0,0.0,5.0,5.0,0.0,-1.0
java,org.apache.commons.collections4.iterators,ObjectArrayListIterator,49.0,43.0,8.0,7.0,0.7,0.18181818181818182
java,org.apache.commons.collections4.iterators,EmptyOrderedMapIterator,1.0,0.0,2.0,2.0,1.0,1.0
java,org.apache.commons.collections4.iterators,PeekingIterator,6.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.iterators,CartesianProductIterator,3.0,0.0,2.0,2.0,0.6666666666666666,0.5
java,org.apache.commons.collections4.iterators,LoopingListIterator,24.0,0.0,2.0,1.0,0.375,0.0
java,org.apache.commons.collections4.iterators,ArrayIterator,34.0,13.0,3.0,2.0,0.7,0.18181818181818182
java,org.apache.commons.collections4.iterators,BoundedIterator,1.0,0.0,1.0,1.0,0.4,0.0
java,org.apache.commons.collections4.iterators,EmptyOrderedIterator,1.0,0.0,2.0,2.0,1.0,1.0
java,org.apache.commons.collections4.iterators,NodeListIterator,4.0,0.0,2.0,2.0,0.5,0.4
java,org.apache.commons.collections4.iterators,PermutationIterator,3.0,0.0,2.0,2.0,0.5833333333333334,0.5
java,org.apache.commons.collections4.iterators,EmptyListIterator,3.0,0.0,3.0,3.0,1.0,1.0
java,org.apache.commons.collections4.iterators,UnmodifiableOrderedMapIterator,17.0,0.0,3.0,3.0,0.2222222222222222,0.3
java,org.apache.commons.collections4.iterators,IteratorEnumeration,5.0,0.0,2.0,2.0,0.2,0.3333333333333333
java,org.apache.commons.collections4.iterators,ObjectArrayIterator,26.0,7.0,2.0,2.0,0.6944444444444444,0.2
java,org.apache.commons.collections4.iterators,IteratorChain,72.0,53.0,5.0,2.0,0.7692307692307693,0.14285714285714285
java,org.apache.commons.collections4.iterators,EntrySetMapIterator,8.0,0.0,1.0,1.0,0.59375,0.0
java,org.apache.commons.collections4.iterators,SkippingIterator,0.0,0.0,1.0,1.0,0.16666666666666666,0.0
java,org.apache.commons.collections4.iterators,UnmodifiableIterator,4.0,0.0,2.0,2.0,0.25,0.4
java,org.apache.commons.collections4.iterators,LazyIteratorChain,4.0,0.0,2.0,1.0,0.625,0.0
java,org.apache.commons.collections4.iterators,CollatingIterator,154.0,77.0,5.0,3.0,0.7809523809523808,0.13636363636363635
java,org.apache.commons.collections4.iterators,FilterIterator,31.0,0.0,2.0,2.0,0.6136363636363636,0.16666666666666666
java,org.apache.commons.collections4.iterators,LoopingIterator,3.0,0.0,1.0,1.0,0.4,0.0
java,org.apache.commons.collections4.iterators,ArrayListIterator,49.0,43.0,8.0,7.0,0.7,0.18181818181818182
java,org.apache.commons.collections4.iterators,SingletonIterator,4.0,0.0,1.0,1.0,0.55,0.0
java,org.apache.commons.collections4.iterators,AbstractIteratorDecorator,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.iterators,ZippingIterator,12.0,9.0,3.0,3.0,0.8,0.5
java,org.apache.commons.collections4.iterators,EmptyMapIterator,1.0,0.0,2.0,2.0,1.0,1.0
java,org.apache.commons.collections4.iterators,PushbackIterator,7.0,0.0,2.0,2.0,0.5,0.3333333333333333
java,org.apache.commons.collections4.iterators,ObjectGraphIterator,10.0,0.0,1.0,1.0,0.7142857142857143,0.0
java,org.apache.commons.collections4.iterators,AbstractEmptyMapIterator,6.0,0.0,4.0,4.0,0.0,1.0
java,org.apache.commons.collections4.iterators,ReverseListIterator,0.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.iterators,UnmodifiableMapIterator,13.0,0.0,3.0,3.0,0.2857142857142857,0.375
java,org.apache.commons.collections4.iterators,TransformIterator,28.0,1.0,2.0,2.0,0.55,0.18181818181818182
java,org.apache.commons.collections4.iterators,EnumerationIterator,11.0,0.0,2.0,2.0,0.6190476190476192,0.25
java,org.apache.commons.collections4.iterators,AbstractOrderedMapIteratorDecorator,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.iterators,UniqueFilterIterator,0.0,0.0,1.0,1.0,0.0,0.0
java,org.apache.commons.collections4.iterators,ExtendedIterator,60.0,42.0,7.0,7.0,0.6666666666666666,0.5384615384615384
java,org.apache.commons.collections4.iterators,AbstractUntypedIteratorDecorator,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,ListOrderedMap,1817.0,1078.0,25.0,23.0,0.926559356136821,0.18055555555555555
java,org.apache.commons.collections4.map,EntrySetView,45.0,24.0,6.0,6.0,0.7878787878787878,0.5
java,org.apache.commons.collections4.map,KeySetView,5.0,0.0,2.0,2.0,0.2,0.3333333333333333
java,org.apache.commons.collections4.map,ListOrderedIterator,0.0,0.0,1.0,1.0,0.25,0.0
java,org.apache.commons.collections4.map,ListOrderedMapEntry,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,ListOrderedMapIterator,10.0,0.0,1.0,1.0,0.425,0.0
java,org.apache.commons.collections4.map,ValuesView,8.0,0.0,2.0,2.0,0.125,0.2222222222222222
java,org.apache.commons.collections4.map,StaticBucketMap,700.0,497.0,15.0,10.0,0.8476190476190476,0.23255813953488372
java,org.apache.commons.collections4.map,BaseIterator,1.0,0.0,1.0,1.0,0.6666666666666666,0.0
java,org.apache.commons.collections4.map,EntryIterator,0.0,0.0,1.0,1.0,0.0,0.0
java,org.apache.commons.collections4.map,EntrySet,10.0,0.0,5.0,5.0,0.0,1.0
java,org.apache.commons.collections4.map,KeyIterator,0.0,0.0,1.0,1.0,0.0,0.0
java,org.apache.commons.collections4.map,KeySet,10.0,0.0,5.0,5.0,0.0,1.0
java,org.apache.commons.collections4.map,Lock,0.0,0.0,1.0,1.0,0.0,-1.0
java,org.apache.commons.collections4.map,Node,2.0,0.0,2.0,2.0,0.6666666666666666,0.0
java,org.apache.commons.collections4.map,ValueIterator,0.0,0.0,1.0,1.0,0.0,0.0
java,org.apache.commons.collections4.map,Values,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.map,TransformedSortedMap,45.0,0.0,10.0,4.0,1.1111111111111112,0.0
java,org.apache.commons.collections4.map,TransformedMap,48.0,30.0,6.0,3.0,0.7878787878787878,0.25
java,org.apache.commons.collections4.map,PredicatedMap,26.0,16.0,5.0,3.0,0.7916666666666667,0.3333333333333333
java,org.apache.commons.collections4.map,AbstractIterableMap,0.0,0.0,1.0,1.0,0.0,0.0
java,org.apache.commons.collections4.map,UnmodifiableOrderedMap,66.0,0.0,12.0,12.0,1.0909090909090908,1.0
java,org.apache.commons.collections4.map,AbstractSortedMapDecorator,120.0,0.0,16.0,8.0,0.0,0.5
java,org.apache.commons.collections4.map,SortedMapIterator,6.0,0.0,4.0,4.0,0.0,0.5
java,org.apache.commons.collections4.map,CaseInsensitiveMap,28.0,0.0,8.0,8.0,1.1428571428571428,1.0
java,org.apache.commons.collections4.map,PassiveExpiringMap,477.0,458.0,23.0,9.0,0.9548387096774194,0.125
java,org.apache.commons.collections4.map,ConstantTimeToLiveExpirationPolicy,5.0,4.0,3.0,3.0,1.0,0.75
java,org.apache.commons.collections4.map,ExpirationPolicy,0.0,0.0,1.0,1.0,0.0,-1.0
java,org.apache.commons.collections4.map,AbstractReferenceMap,2490.0,2130.0,28.0,19.0,0.9411764705882354,0.14473684210526316
java,org.apache.commons.collections4.map,ReferenceBaseIterator,9.0,0.0,1.0,1.0,0.7222222222222223,0.0
java,org.apache.commons.collections4.map,ReferenceEntry,27.0,0.0,4.0,3.0,0.3,0.18181818181818182
java,org.apache.commons.collections4.map,ReferenceEntrySet,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.map,ReferenceEntrySetIterator,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,ReferenceKeySet,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.map,ReferenceKeySetIterator,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,ReferenceMapIterator,10.0,0.0,5.0,5.0,0.0,1.0
java,org.apache.commons.collections4.map,ReferenceValues,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.map,ReferenceValuesIterator,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,SoftRef,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,WeakRef,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,LRUMap,213.0,126.0,11.0,5.0,0.8333333333333334,0.16
java,org.apache.commons.collections4.map,HashedMap,21.0,0.0,7.0,7.0,1.1666666666666667,1.0
java,org.apache.commons.collections4.map,DefaultedMap,35.0,34.0,8.0,8.0,1.0,0.3333333333333333
java,org.apache.commons.collections4.map,AbstractMapDecorator,152.0,151.0,17.0,2.0,0.9411764705882353,0.1111111111111111
java,org.apache.commons.collections4.map,FixedSizeSortedMap,136.0,0.0,17.0,13.0,1.0625,0.7647058823529411
java,org.apache.commons.collections4.map,ReferenceMap,21.0,0.0,7.0,7.0,1.1666666666666667,0.5714285714285714
java,org.apache.commons.collections4.map,UnmodifiableSortedMap,136.0,0.0,17.0,17.0,1.0625,1.0
java,org.apache.commons.collections4.map,UnmodifiableEntrySet,136.0,0.0,17.0,17.0,1.0625,1.0
java,org.apache.commons.collections4.map,UnmodifiableEntry,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,UnmodifiableEntrySetIterator,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.map,SingletonMap,1044.0,863.0,21.0,14.0,0.9081632653061225,0.26
java,org.apache.commons.collections4.map,SingletonMapIterator,26.0,0.0,2.0,2.0,0.5666666666666667,0.18181818181818182
java,org.apache.commons.collections4.map,SingletonValues,12.0,9.0,4.0,4.0,0.9,0.6666666666666666
java,org.apache.commons.collections4.map,UnmodifiableMap,66.0,0.0,12.0,12.0,1.0909090909090908,0.6666666666666666
java,org.apache.commons.collections4.map,FixedSizeMap,78.0,0.0,13.0,13.0,1.0833333333333333,0.38461538461538464
java,org.apache.commons.collections4.map,Flat3Map,1218.0,291.0,13.0,11.0,0.891025641025641,0.07575757575757576
java,org.apache.commons.collections4.map,EntryIterator,0.0,0.0,1.0,1.0,0.3333333333333333,0.0
java,org.apache.commons.collections4.map,EntrySet,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,EntrySetIterator,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,FlatMapEntry,0.0,0.0,1.0,1.0,0.380952380952381,0.0
java,org.apache.commons.collections4.map,FlatMapIterator,4.0,0.0,1.0,1.0,0.29166666666666663,0.0
java,org.apache.commons.collections4.map,KeySet,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,KeySetIterator,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,Values,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,ValuesIterator,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,PredicatedSortedMap,36.0,0.0,9.0,3.0,1.125,0.0
java,org.apache.commons.collections4.map,ConcurrentReferenceHashMap,6383.0,4510.0,44.0,32.0,0.9708426339285714,0.17054263565891473
java,org.apache.commons.collections4.map,Builder,84.0,77.0,7.0,1.0,0.9423076923076923,0.0
java,org.apache.commons.collections4.map,CachedEntryIterator,0.0,0.0,1.0,1.0,0.0,0.0
java,org.apache.commons.collections4.map,EntryIterator,0.0,0.0,1.0,1.0,0.0,0.0
java,org.apache.commons.collections4.map,EntrySet,20.0,19.0,6.0,6.0,0.8333333333333334,0.8571428571428571
java,org.apache.commons.collections4.map,HashEntry,20.0,12.0,3.0,2.0,0.7857142857142857,0.25
java,org.apache.commons.collections4.map,HashIterator,10.0,5.0,2.0,1.0,0.8,0.0
java,org.apache.commons.collections4.map,InitializableEntry,2.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.map,KeyIterator,1.0,0.0,2.0,2.0,0.0,0.0
java,org.apache.commons.collections4.map,KeyReference,1.0,0.0,2.0,2.0,0.0,-1.0
java,org.apache.commons.collections4.map,KeySet,15.0,0.0,6.0,6.0,0.0,1.0
java,org.apache.commons.collections4.map,Segment,221.0,166.0,10.0,2.0,0.8782608695652173,0.08333333333333333
java,org.apache.commons.collections4.map,SimpleEntry,9.0,0.0,2.0,1.0,0.35714285714285715,0.0
java,org.apache.commons.collections4.map,SoftKeyReference,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
java,org.apache.commons.collections4.map,SoftValueReference,1.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.map,ValueIterator,1.0,0.0,2.0,2.0,0.0,0.0
java,org.apache.commons.collections4.map,Values,10.0,0.0,5.0,5.0,0.0,1.0
java,org.apache.commons.collections4.map,WeakKeyReference,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
java,org.apache.commons.collections4.map,WeakValueReference,1.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.map,WriteThroughEntry,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,EntrySetToMapIteratorAdapter,27.0,18.0,4.0,3.0,0.75,0.3333333333333333
java,org.apache.commons.collections4.map,AbstractLinkedMap,889.0,650.0,18.0,18.0,0.8085106382978723,0.2916666666666667
java,org.apache.commons.collections4.map,EntrySetIterator,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.map,KeySetIterator,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.map,LinkEntry,0.0,0.0,3.0,3.0,0.0,0.0
java,org.apache.commons.collections4.map,LinkIterator,6.0,0.0,1.0,1.0,0.40625,0.0
java,org.apache.commons.collections4.map,LinkMapIterator,15.0,0.0,6.0,6.0,0.0,1.0
java,org.apache.commons.collections4.map,ValuesIterator,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.map,LinkedMap,420.0,375.0,22.0,21.0,0.8666666666666667,0.6774193548387096
java,org.apache.commons.collections4.map,LinkedMapList,126.0,81.0,10.0,10.0,0.5,0.5263157894736842
java,org.apache.commons.collections4.map,AbstractInputCheckedMapDecorator,50.0,22.0,8.0,6.0,0.9166666666666666,0.23076923076923078
java,org.apache.commons.collections4.map,EntrySet,0.0,0.0,1.0,1.0,0.6666666666666666,0.0
java,org.apache.commons.collections4.map,EntrySetIterator,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,MapEntry,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,AbstractHashedMap,3162.0,2229.0,22.0,13.0,0.9476702508960574,0.08791208791208792
java,org.apache.commons.collections4.map,EntrySet,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,EntrySetIterator,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,HashEntry,16.0,11.0,3.0,3.0,0.8333333333333334,0.42857142857142855
java,org.apache.commons.collections4.map,HashIterator,5.0,0.0,1.0,1.0,0.6,0.0
java,org.apache.commons.collections4.map,HashMapIterator,10.0,0.0,5.0,5.0,0.0,1.0
java,org.apache.commons.collections4.map,KeySet,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,KeySetIterator,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,Values,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.map,ValuesIterator,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.map,MultiKeyMap,820.0,0.0,41.0,12.0,1.025,0.21951219512195122
java,org.apache.commons.collections4.map,MultiValueMap,554.0,478.0,17.0,14.0,0.925,0.2777777777777778
java,org.apache.commons.collections4.map,ReflectionFactory,0.0,0.0,1.0,1.0,0.75,0.0
java,org.apache.commons.collections4.map,Values,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.map,ValuesIterator,0.0,0.0,1.0,1.0,0.4444444444444445,0.0
java,org.apache.commons.collections4.map,ReferenceIdentityMap,55.0,0.0,11.0,11.0,1.1,0.7272727272727273
java,org.apache.commons.collections4.map,LazySortedMap,55.0,0.0,11.0,5.0,1.1,0.0
java,org.apache.commons.collections4.map,AbstractOrderedMapDecorator,28.0,0.0,8.0,3.0,0.0,0.375
java,org.apache.commons.collections4.map,CompositeMap,155.0,10.0,7.0,7.0,0.7916666666666666,0.28
java,org.apache.commons.collections4.map,MapMutator,3.0,0.0,3.0,3.0,0.0,-1.0
java,org.apache.commons.collections4.map,LazyMap,11.0,1.0,3.0,3.0,0.75,0.0
java,org.apache.commons.collections4.list,NodeCachingLinkedList,63.0,35.0,6.0,4.0,0.8307692307692308,0.21428571428571427
java,org.apache.commons.collections4.list,TransformedList,171.0,0.0,19.0,9.0,1.0555555555555556,0.3157894736842105
java,org.apache.commons.collections4.list,TransformedListIterator,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.list,GrowthList,21.0,0.0,7.0,7.0,1.1666666666666667,1.0
java,org.apache.commons.collections4.list,PredicatedList,153.0,0.0,18.0,6.0,1.0588235294117647,0.2222222222222222
java,org.apache.commons.collections4.list,PredicatedListIterator,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.list,UnmodifiableList,136.0,0.0,17.0,17.0,1.0625,1.0
java,org.apache.commons.collections4.list,FixedSizeList,325.0,0.0,26.0,14.0,1.04,0.5384615384615384
java,org.apache.commons.collections4.list,FixedSizeListIterator,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.list,AbstractLinkedList,2991.0,1977.0,23.0,10.0,0.8946629213483146,0.06666666666666667
java,org.apache.commons.collections4.list,LinkedListIterator,25.0,0.0,2.0,1.0,0.5636363636363636,0.0
java,org.apache.commons.collections4.list,LinkedSubList,22.0,0.0,2.0,1.0,0.46153846153846156,0.0
java,org.apache.commons.collections4.list,LinkedSubListIterator,5.0,0.0,2.0,2.0,0.2,0.3333333333333333
java,org.apache.commons.collections4.list,Node,19.0,2.0,1.0,1.0,0.625,0.0
java,org.apache.commons.collections4.list,AbstractSerializableListDecorator,3.0,0.0,3.0,3.0,1.5,1.0
java,org.apache.commons.collections4.list,LazyList,7.0,0.0,2.0,1.0,0.611111111111111,0.0
java,org.apache.commons.collections4.list,AbstractLinkedListJava21,3006.0,2007.0,24.0,11.0,0.8953651685393258,0.07777777777777778
java,org.apache.commons.collections4.list,LinkedListIterator,25.0,0.0,2.0,2.0,0.5636363636363636,0.16666666666666666
java,org.apache.commons.collections4.list,LinkedSubList,22.0,0.0,2.0,2.0,0.46153846153846156,0.14285714285714285
java,org.apache.commons.collections4.list,LinkedSubListIterator,5.0,0.0,2.0,2.0,0.2,0.3333333333333333
java,org.apache.commons.collections4.list,Node,19.0,2.0,1.0,1.0,0.625,0.0
java,org.apache.commons.collections4.list,AbstractListDecorator,105.0,0.0,15.0,3.0,1.0714285714285714,0.2
java,org.apache.commons.collections4.list,CursorableLinkedList,563.0,531.0,21.0,10.0,0.9362745098039216,0.17142857142857143
java,org.apache.commons.collections4.list,Cursor,29.0,22.0,4.0,3.0,0.7916666666666667,0.2222222222222222
java,org.apache.commons.collections4.list,SubCursor,5.0,0.0,2.0,2.0,0.2,0.3333333333333333
java,org.apache.commons.collections4.list,TreeList,1265.0,760.0,6.0,3.0,0.8610169491525423,0.05
java,org.apache.commons.collections4.list,AVLNode,238.0,0.0,3.0,2.0,0.7053571428571428,0.06060606060606061
java,org.apache.commons.collections4.list,TreeListIterator,9.0,0.0,1.0,1.0,0.5333333333333333,0.0
java,org.apache.commons.collections4.list,SetUniqueList,173.0,0.0,8.0,5.0,0.8735632183908045,0.06666666666666667
java,org.apache.commons.collections4.list,SetListIterator,1.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.list,SetListListIterator,6.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.keyvalue,DefaultKeyValue,36.0,0.0,9.0,9.0,0.0,0.7777777777777778
java,org.apache.commons.collections4.keyvalue,DefaultMapEntry,3.0,0.0,3.0,3.0,0.0,1.0
java,org.apache.commons.collections4.keyvalue,AbstractMapEntryDecorator,0.0,0.0,1.0,1.0,-0.0,0.0
java,org.apache.commons.collections4.keyvalue,UnmodifiableMapEntry,6.0,0.0,4.0,4.0,0.0,1.0
java,org.apache.commons.collections4.keyvalue,TiedMapEntry,11.0,1.0,3.0,1.0,0.7222222222222223,0.0
java,org.apache.commons.collections4.keyvalue,AbstractMapEntry,6.0,0.0,4.0,4.0,0.0,0.75
java,org.apache.commons.collections4.keyvalue,MultiKey,153.0,116.0,11.0,10.0,0.8596491228070174,0.5
java,org.apache.commons.collections4.keyvalue,AbstractKeyValue,9.0,3.0,2.0,1.0,0.6,0.0
java,org.apache.commons.collections4.sequence,EditScript,6.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.sequence,SequencesComparator,24.0,3.0,1.0,1.0,0.7222222222222222,0.0
java,org.apache.commons.collections4.sequence,Snake,3.0,0.0,1.0,1.0,0.6666666666666666,0.0
java,org.apache.commons.collections4.sequence,ReplacementsHandler,0.0,0.0,1.0,1.0,0.0,-1.0
java,org.apache.commons.collections4.sequence,DeleteCommand,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.sequence,EditCommand,2.0,1.0,2.0,2.0,0.5,0.6666666666666666
java,org.apache.commons.collections4.sequence,InsertCommand,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.sequence,KeepCommand,1.0,0.0,2.0,2.0,0.0,1.0
java,org.apache.commons.collections4.sequence,CommandVisitor,3.0,0.0,3.0,3.0,0.0,-1.0
java,org.apache.commons.collections4.sequence,ReplacementsFinder,1.0,0.0,1.0,1.0,0.5,0.0
java,org.apache.commons.collections4.multiset,UnmodifiableMultiSet,136.0,0.0,17.0,17.0,1.0625,1.0
java,org.apache.commons.collections4.multiset,PredicatedMultiSet,55.0,0.0,11.0,3.0,1.1,0.18181818181818182
java,org.apache.commons.collections4.multiset,HashMultiSet,6.0,0.0,4.0,4.0,1.3333333333333333,1.0
java,org.apache.commons.collections4.multiset,AbstractMapMultiSet,439.0,175.0,8.0,7.0,0.9024024024024023,0.07894736842105263
java,org.apache.commons.collections4.multiset,EntrySetIterator,0.0,0.0,1.0,1.0,0.5833333333333334,0.0
java,org.apache.commons.collections4.multiset,MapBasedMultiSetIterator,0.0,0.0,1.0,1.0,0.3333333333333333,0.0
java,org.apache.commons.collections4.multiset,MultiSetEntry,0.0,0.0,1.0,1.0,-0.0,0.0
